contrast_0,contrast_45,contrast_90,contrast_135,dissimilarity_0,dissimilarity_45,dissimilarity_90,dissimilarity_135,homogeneity_0,homogeneity_45,homogeneity_90,homogeneity_135,energy_0,energy_45,energy_90,energy_135,correlation_0,correlation_45,correlation_90,correlation_135,asm_0,entropy_0,asm_45,entropy_45,asm_90,entropy_90,asm_135,entropy_135,label
1553.635047618986,1979.594921642546,1285.7784761904231,1438.8115453283233,21.3150476190469,25.462408252331176,16.574666666666037,19.176949018052262,0.45879671442282727,0.43712972045675746,0.5216949041681201,0.47949859930652117,0.39108658447111566,0.3726807871065445,0.4441822469220447,0.4039872675779679,0.5512848878741504,0.4328897412010807,0.6336491516033416,0.5881726331190291,0.152948716553288,6.255127449139668,0.13889096907835422,6.393193768730083,0.19729786848072564,6.017262208946239,0.16320571236511272,6.24346744194224,4.0
1689.4289523808347,2290.781392580885,1887.3403809522247,1986.6336044436134,19.233904761903595,24.804800634795384,21.282857142855743,22.714144019044422,0.5992135800631204,0.5614875984012604,0.5885548688972152,0.5688397286565371,0.5772084042614756,0.5443750083933417,0.5698321032113781,0.5538105423028246,0.6544549619574387,0.5391003034922077,0.615384766349719,0.6011145404723206,0.33316954195011333,5.248035536474929,0.2963441497632525,5.472793677020458,0.32470862585034027,5.318368594895005,0.3067061167657503,5.463488875816048,0.0
2062.7293333331995,1890.5915492958238,1419.1274285713773,2081.740329299807,23.5830476190465,22.620511803214047,18.03676190476124,24.92620511803285,0.29788412748544013,0.27849247497645235,0.33190707330379443,0.26554967834318816,0.22149289388333188,0.22371095363990143,0.2691590666773091,0.21450708179684494,0.5120671127201866,0.5527131093661709,0.6802026019195235,0.5076224275224652,0.04905910204081633,9.115132858290666,0.05004659077846915,9.175654799100167,0.07244660317460316,8.74966513000894,0.04601328814099312,9.272332273675252,1.0
2142.369904761779,1819.7288236461618,1337.0826666666035,2224.190041658479,25.360761904760864,22.79964292799092,17.66476190476103,26.647093830589988,0.3085207635611264,0.3089177881753713,0.3506948959293068,0.2852743738931517,0.25403204754347886,0.2610581830786481,0.2984544921763079,0.24174678826178042,0.4834983088506542,0.5597523505338241,0.681778899725239,0.46199125584824724,0.06453228117913834,8.78205512956442,0.06815137495233,8.90737290349012,0.08907508390022674,8.586840251120556,0.058441509634880116,8.977889078245754,2.0
1547.6299047618365,1729.657607617558,1522.7192380951747,1888.7264431660599,20.402476190475422,22.10117040269825,19.068190476189738,23.769093433842862,0.4964695956753604,0.46825429427647447,0.5243681850066606,0.4737879908165317,0.41426342578247943,0.3990602549284307,0.44242338204437454,0.3952861432667677,0.5616264551165938,0.5141419623152872,0.5714251197095142,0.4694597824688145,0.1716141859410431,6.145948152082892,0.15924908706354376,6.209845955720269,0.19573844897959186,5.98463000058897,0.1562511350587157,6.288639601990895,4.0
2589.7588571426704,3405.276135687455,2375.56914285695,1920.376512596782,26.090666666665037,33.64590359055927,25.57295238095044,21.839714342393076,0.44542311020080916,0.4007087913630312,0.4485194083755914,0.45835109802331364,0.39921164943306914,0.36626493110587016,0.41730953399786785,0.4116894904316355,0.6100929136210607,0.4911193909931816,0.6439178789082112,0.7127140715934552,0.1593699410430839,7.113134598043284,0.13414999975798533,7.400295618873747,0.1741472471655329,7.053460461149797,0.1694882365318532,7.201778782403557,3.0
3372.140952380809,3225.3511208094264,2889.6005714284333,4047.437214838394,30.097523809522603,29.40944257091928,26.581142857141767,35.7633406070237,0.4884117366303796,0.4844433754642439,0.5128206605407944,0.4539921548515274,0.4567664124643389,0.4523796013682143,0.47845969792623977,0.42481836889464397,0.5662452627831559,0.5897301681586764,0.6293016420072025,0.4851594994397548,0.20863555555555555,6.1419129951353435,0.20464730373405834,6.265519688628794,0.22892368253968248,6.033098700367609,0.180470646550301,6.329355543259874,4.0
1570.4592380950808,1042.876215036738,1261.557904761808,1963.7195000992683,19.506857142855267,14.59611188256305,15.92552380952245,22.995834159889647,0.4781740890017879,0.4958731252349655,0.5031427020029389,0.46045699104983584,0.45718718039092704,0.46992642559051806,0.46690229231271607,0.4296374741430858,0.6474197983733484,0.7687943417836448,0.7193565819569312,0.5645251548937359,0.20902011791383227,6.9637822925508805,0.2208308454682711,6.893093346655545,0.2179977505668934,6.814903866102672,0.1845883591880443,7.140779656314222,0.0
1027.1834285713762,1604.8510216227287,1327.531238095167,902.1890497917285,12.683999999999273,18.835548502281423,15.741523809522901,10.980559412814928,0.6412004393670376,0.607824321785594,0.6368877542067495,0.6573549729213618,0.6083931477442733,0.586163693847601,0.6146621216648117,0.6291598468786539,0.6812654317463755,0.4949138061977509,0.5746983164538974,0.7168386188010794,0.37014222222222226,4.933809513683714,0.3435878759850637,5.065249134055678,0.377809523809524,4.8701780217073996,0.39584211292436705,4.7887319935322825,0.0
1760.858285714221,1800.7361634596577,1241.3916190475657,1768.9990081333335,21.206095238094544,22.01170402697915,15.941714285713623,21.93453679825461,0.46818920140637904,0.45741635221614646,0.5173697617612624,0.4521014436672816,0.412201258550982,0.402204842598295,0.4416709767470225,0.4008065439162104,0.5290112383114629,0.5189345992646253,0.6679306323237055,0.5279799554432648,0.1699098775510204,6.5626604828437936,0.16176873540951503,6.670430016413854,0.19507325170068024,6.394130055545078,0.16064588564605387,6.649401789430657,4.0
1517.097142857066,1190.5586193215793,1105.2139047618646,1863.2596707002965,19.395047619046814,16.122594723269163,15.003619047618388,23.936520531641094,0.5601054843142111,0.5658531893091192,0.5840994944547605,0.5118289274669924,0.521727446416859,0.5279369780687359,0.544030161228687,0.48164501251371133,0.5138771575597064,0.6242586843867681,0.6481455576660895,0.41195365886566315,0.2721995283446712,5.449630263457853,0.2787174528123502,5.552577761002092,0.2959688163265307,5.437298946873453,0.23198191807932736,5.792152970543478,3.0
1326.7624761904144,1232.2664153937926,1147.636952380897,1779.3233485419885,16.662285714284945,15.550684388018253,15.340190476189681,22.59055742908203,0.6058579030155814,0.5975511773872094,0.601028175089359,0.5428747192164303,0.5642017136593295,0.5595060496518431,0.5673668023733389,0.5162764180047269,0.5651665167846092,0.5995955806250404,0.6230842812000512,0.42183855426621525,0.3183235736961451,5.1862361342165615,0.31304701959701126,5.336972403612016,0.32190508843537413,5.242557226937173,0.2665413397877928,5.5763395012276895,3.0
2914.737142856996,2667.610394763013,1543.4830476189704,2720.6070224162295,31.547047619046143,29.481055346162304,18.382857142856363,30.308668914898636,0.2557343799196044,0.25487419512344944,0.3386568559879091,0.2429056329325325,0.19775735836907307,0.20179439507615549,0.27481255619617234,0.19851314256349872,0.3959593705218679,0.4426963894885889,0.6917957846379348,0.43162460329594987,0.03910797278911565,9.237541650760235,0.04072097788414707,9.27147050532909,0.07552194104308388,8.71960665789584,0.039407467770432025,9.286156750418886,3.0
1699.8491428570198,2376.916286451158,1654.4310476189237,1285.5175560404948,18.119238095236977,24.643721483833392,18.100761904760788,14.623289029954403,0.6147845345341092,0.5707064556761153,0.6147677479379411,0.6235093417689699,0.5908897476496892,0.554047767772816,0.5895642420167752,0.6014299977445239,0.6623917070783718,0.5363229004083481,0.6737450971253374,0.7494221980925788,0.349150693877551,5.143506085905567,0.30696892897404143,5.37971027876828,0.34758599546485264,5.136254359317579,0.36171804218697684,5.098857790154265,3.0
1447.3076190475404,1829.698472525339,1216.8937142856557,1361.4215433446034,17.714857142856225,22.986312239635552,16.16685714285627,17.12557032334867,0.5746818174236428,0.5172726087885612,0.5789945876062216,0.5671621771405395,0.5358055118093115,0.49200759241099223,0.5397846887454812,0.523259929651223,0.5489116660117795,0.4350080151926237,0.6173191633819632,0.5805678166469957,0.28708754648526086,5.608241870877151,0.2420714709900537,5.949443972851606,0.2913675102040815,5.608660684468964,0.2738009539786053,5.782064123374671,1.0
1571.9954285713352,2205.4336441183013,1786.8038095237057,1211.3052965681725,19.69752380952283,26.298155127951603,21.441523809522806,16.05792501487808,0.4405228046428355,0.3834190982645036,0.40713981318822334,0.43552368024386096,0.36988104970341446,0.3227771966028777,0.35507324146254277,0.3824842715740881,0.6280627137522405,0.48065541287244545,0.5827135845246261,0.714222941996317,0.13681199092970522,7.4516337742266625,0.10418511864681443,7.722219901184794,0.1260770068027211,7.513097540899392,0.14629421800155606,7.4026780233360805,2.0
1900.1283809522336,2296.855187462857,1280.5763809522862,1262.179924618165,20.406476190474876,24.621900416584825,15.288761904760793,13.963697679032004,0.5982553756411139,0.5717195897613908,0.6354631580268328,0.6412775757259962,0.5764632490896406,0.5546584352692586,0.6144354044267861,0.6085570754758457,0.6178932491880099,0.541748801680371,0.7386796606573125,0.7483924668209403,0.3323098775510205,5.2507550170360595,0.30764597981534547,5.367161579225043,0.37753086621315207,4.949223724003426,0.3703417141117111,5.03686534090524,3.0
1850.7859047617903,1618.5602063083106,948.4792380951833,1750.539575481103,21.948952380951173,20.33048998214667,13.347428571427825,21.242610593136664,0.45688525758212817,0.46320500923064745,0.5143394581145887,0.45449113494758836,0.4113818095118763,0.420725205814218,0.4701982599160687,0.41390743280826287,0.5539758231417881,0.609755959050728,0.7691904583375482,0.5777570906962335,0.16923499319727883,6.9371124893421445,0.17700969880741063,6.92437095436159,0.2210864036281179,6.557283456763623,0.17131936293392008,6.941911594688232,1.0
2943.2910476188486,3155.76096012704,1870.5963809522327,2656.608807776304,30.221714285712256,32.21206109898944,19.915238095236887,27.952985518747248,0.45275422750156585,0.4315942223573499,0.5121897414389783,0.45510021602271467,0.4235539732477474,0.4065173597718182,0.4766789875197316,0.42429805780166857,0.48275236453109016,0.4509448863716581,0.6744090328732711,0.5377898803967237,0.17939796825396828,6.830181087013599,0.16525636379584643,6.933636044466339,0.22722285714285717,6.464105271574364,0.18002884185426374,6.872874750832544,4.0
2441.1356190472948,1700.8633207697658,2501.1992380949014,3200.5391787344593,27.985142857139223,21.006546320175104,28.782095238091514,34.61098988296183,0.4614825320178192,0.49904433980426627,0.4608785841495532,0.4112345897018251,0.44036882089070634,0.4786242424582703,0.447194834445368,0.39149695821810976,0.5636750095018183,0.6969967351099278,0.5515179205883458,0.42983436192496144,0.19392469841269838,7.078717522559189,0.22908116546874643,6.916988763689999,0.1999832199546485,7.031521125442777,0.1532698682940338,7.3669150993054195,2.0
2458.5340952379447,2644.738543939778,1427.086666666602,1986.708787938966,27.521904761903457,29.713350525690217,17.7278095238087,23.989486213053542,0.2783184537101995,0.24297861678017665,0.33893155355405236,0.2804748219950882,0.2148958931621457,0.20077121480440607,0.2772402054523609,0.22611902418104762,0.4506597514283895,0.40324998278171353,0.6912021745993078,0.5517256304495802,0.04618024489795918,9.197765631832734,0.04030908069403201,9.346246929646382,0.07686213151927436,8.765962196441563,0.051129813096583425,9.293126111558909,2.0
2982.8609523807872,3069.4630033723865,1700.4220952379992,2368.713945645734,29.755428571427185,30.472723665939995,18.112380952380025,24.304106328110077,0.4721650108277639,0.4615950520162407,0.5389961939555423,0.4982549360887724,0.43764890306987525,0.4297435262771807,0.4996306844676982,0.457246048755356,0.4755589013960055,0.4658192893967813,0.702559662387485,0.5877711191467051,0.19153656235827665,6.430631026109432,0.184679498377144,6.443787102713934,0.24963082086167804,5.9869280985910525,0.20907394910238325,6.340686204141273,4.0
1482.1820952379871,1936.268994247234,1215.7005714285015,983.2801031541657,18.800380952379548,23.009323546915894,15.402666666665699,13.971632612576938,0.45434323506948965,0.42363308428859386,0.4815684738285694,0.4725124812261596,0.4218454005321127,0.3873535207340705,0.4319653551237596,0.4336998334207393,0.6534314884403037,0.5512346511884822,0.7196393366520719,0.7724145249721545,0.1779535419501133,7.2265238700962495,0.15004275002507703,7.45334396363247,0.18659406802721093,7.044500911855029,0.18809554550916957,7.189243890601106,0.0
2636.7020952378894,3323.3757191034406,1815.9234285712794,1427.1555246975245,25.5630476190458,31.415393771078428,19.76152380952243,16.314421741717993,0.5132893181854956,0.4804326226895494,0.5446459233066785,0.5500850779913881,0.4824483288629504,0.45359043152353373,0.518941710470632,0.5189608624161035,0.6055168393680029,0.5074838206521728,0.7274983409225395,0.7884990305734103,0.23275639002267576,6.24717754259562,0.20574427956969868,6.380100096236157,0.26930049886621327,6.01440352361738,0.2693203767196668,6.088161186526261,1.0
2919.986666666496,3058.75302519347,1765.7304761903395,2740.0253917874024,29.021714285712726,30.85459234279006,19.10457142857025,28.149573497322784,0.45563777566606134,0.4280351195848565,0.49839855698200486,0.4419629753655569,0.41553988596208885,0.3995188067252594,0.46488829272905324,0.4088330129956648,0.474484884776985,0.45397520384491874,0.6843017140851906,0.5108719815926211,0.17267339682539692,6.876592484863921,0.1596152769271737,7.04485473198891,0.2161211247165533,6.577581316451001,0.16714443251510983,7.03202919534059,4.0
2814.026476190239,2910.904384050856,1812.0598095236385,2509.2378496330793,27.74609523809299,29.350724062687288,19.760761904760454,25.518349533823567,0.50919567446282,0.48854296124472446,0.5485542437457263,0.5121382368690153,0.4791527480971463,0.4672776102798102,0.5217490382903281,0.48678925681891644,0.5796569506861896,0.5702268715858434,0.729442809776578,0.6294272464830233,0.2295873560090703,6.341724531076253,0.21834836506880442,6.464629796070258,0.27222205895691615,6.077629194439936,0.2369637805543049,6.364883026863851,3.0
2262.0579047617457,1892.4820472129197,1467.927999999903,2488.46101963906,25.177904761903537,22.42412219797703,19.17752380952276,28.794286847848845,0.2817919386277778,0.2760360083976784,0.3210614333618309,0.24114283771588735,0.21308301640929297,0.2260643714790591,0.26918524924796583,0.19910646121959358,0.4905122370550802,0.573787949976247,0.6841045338875462,0.4406833161460543,0.04540437188208617,9.254262453292077,0.051105100052216156,9.315868173396122,0.07246069841269843,8.971346311756772,0.03964338289938393,9.498413266033701,1.0
1611.3925714284783,1090.8000396746852,1399.556952380851,2134.281888514223,17.576952380951504,13.023408053957533,16.659047619046625,23.48522118627319,0.6592526346456562,0.6812079257466842,0.6567040642973826,0.6123741445172514,0.640013562781433,0.6557500536591778,0.6379336682440612,0.6000797755920583,0.6043585768946853,0.7382667227681987,0.6594664672649805,0.4867078330512537,0.4096173605442179,4.435700241814005,0.43000813287401174,4.409439772162595,0.4069593650793651,4.481365499061245,0.36009573707461534,4.702875343410611,2.0
1954.5005714283138,1634.151755604099,1847.2325714283375,2528.5699266019337,23.920380952377975,20.06169410831215,21.725523809521547,28.788534021028894,0.5378066568991414,0.5661100974563958,0.5606746868592737,0.5047073334442531,0.5250337209772505,0.549425841007457,0.5401881590385731,0.49005709286134536,0.6197265563996743,0.684888990789024,0.6391594347982767,0.5124196888693977,0.2756604081632653,6.06291000890306,0.3018687547667547,5.97820963077422,0.29180324716553296,5.981919700899808,0.24015595426371042,6.294371912685803,1.0
